transaction_id,customer_id,email,phone,age,country,device_type,transaction_amount,hour_of_day,num_prev_txns,is_international,fraud
tx_001363,736975,user736975@example.com,+1-555-242-7387,31,GB,desktop,26.87,9,2,0,0
tx_001364,547251,user547251@example.com,+1-555-292-4584,55,FR,desktop,402.38,19,8,1,0
tx_001365,952705,user952705@example.com,+1-555-956-5550,19,BR,mobile,334.96,20,9,1,1
tx_001366,197537,user197537@example.com,+1-555-224-1406,38,DE,mobile,140.27,21,2,1,0
tx_001367,329619,user329619@example.com,+1-555-462-9084,48,CA,mobile,718.89,11,1,0,1
tx_001368,748483,user748483@example.com,+1-555-133-9147,83,IN,desktop,739.39,6,3,0,0
tx_001369,286205,user286205@example.com,+1-555-527-6418,61,FR,mobile,33.37,20,4,0,0
tx_001370,327302,user327302@example.com,+1-555-591-5286,77,US,desktop,113.23,7,3,0,0
tx_001371,684879,user684879@example.com,+1-555-380-4542,41,GB,tablet,190.8,18,3,0,0
tx_001372,560719,user560719@example.com,+1-555-756-2780,48,DE,desktop,265.83,12,1,0,0
tx_001373,231449,user231449@example.com,+1-555-816-9456,46,DE,desktop,237.61,14,5,0,0
tx_001374,393780,user393780@example.com,+1-555-551-5403,78,DE,desktop,199.76,5,3,0,0
tx_001375,679116,user679116@example.com,+1-555-825-1972,83,DE,mobile,77.88,5,2,0,0
tx_001376,159207,user159207@example.com,+1-555-799-8133,83,FR,mobile,290.15,15,3,0,0
tx_001377,960416,user960416@example.com,+1-555-408-9745,69,IN,mobile,301.98,6,2,0,0
tx_001378,459677,user459677@example.com,+1-555-546-3541,52,BR,desktop,383.1,16,2,0,0
tx_001379,512607,user512607@example.com,+1-555-328-7183,54,DE,mobile,67.85,23,4,0,0
tx_001380,691224,user691224@example.com,+1-555-931-9970,84,BR,mobile,167.87,1,3,0,0
tx_001381,293236,user293236@example.com,+1-555-910-2033,37,US,desktop,134.67,22,2,0,0
tx_001382,605615,user605615@example.com,+1-555-748-8312,41,GB,mobile,66.62,4,4,0,0
tx_001383,995386,user995386@example.com,+1-555-296-5484,78,NG,desktop,165.77,3,5,0,0
tx_001384,963114,user963114@example.com,+1-555-147-7023,44,DE,mobile,81.59,20,2,0,0
tx_001385,444634,user444634@example.com,+1-555-638-2626,33,NG,desktop,56.22,4,3,0,0
tx_001386,992070,user992070@example.com,+1-555-258-2961,56,DE,mobile,337.99,15,4,0,0
tx_001387,202483,user202483@example.com,+1-555-667-6003,40,DE,desktop,139.65,2,1,0,0
tx_001388,909724,user909724@example.com,+1-555-564-3254,78,CA,desktop,108.53,2,3,0,0
tx_001389,474505,user474505@example.com,+1-555-810-6370,79,BR,mobile,448.52,4,1,0,0
tx_001390,382048,user382048@example.com,+1-555-374-1789,38,NG,mobile,308.42,12,6,0,0
tx_001391,178894,user178894@example.com,+1-555-869-8036,54,US,desktop,23.45,6,2,0,0
tx_001392,657431,user657431@example.com,+1-555-371-3465,84,IN,mobile,267.09,5,4,1,0
tx_001393,174878,user174878@example.com,+1-555-973-7632,68,NG,desktop,266.17,20,4,0,0
tx_001394,756882,user756882@example.com,+1-555-229-2467,32,DE,mobile,160.31,4,4,0,0
tx_001395,142763,user142763@example.com,+1-555-578-8195,58,IN,desktop,155.49,2,2,0,1
tx_001396,571975,user571975@example.com,+1-555-147-1121,60,US,mobile,41.15,2,2,0,0
tx_001397,508791,user508791@example.com,+1-555-645-2537,62,IN,mobile,713.47,21,0,0,1
tx_001398,989717,user989717@example.com,+1-555-600-4040,19,DE,mobile,165.26,11,6,0,1
tx_001399,513105,user513105@example.com,+1-555-861-8018,38,NG,mobile,256.67,23,3,0,0
tx_001400,384533,user384533@example.com,+1-555-222-1285,76,CA,mobile,172.6,19,3,0,0
tx_001401,760080,user760080@example.com,+1-555-484-7662,34,FR,desktop,110.1,6,4,1,1
tx_001402,881469,user881469@example.com,+1-555-538-3117,38,US,desktop,356.34,18,1,0,0
tx_001403,589738,user589738@example.com,+1-555-140-9968,39,CA,tablet,222.57,10,5,1,0
tx_001404,782244,user782244@example.com,+1-555-898-3581,30,IN,desktop,166.37,13,2,1,0
tx_001405,874144,user874144@example.com,+1-555-541-2311,28,DE,desktop,254.67,12,1,0,0
tx_001406,513612,user513612@example.com,+1-555-451-7148,41,DE,mobile,185.34,18,1,0,0
tx_001407,885605,user885605@example.com,+1-555-666-3489,77,US,tablet,598.94,4,2,1,0
tx_001408,820310,user820310@example.com,+1-555-414-5861,18,DE,mobile,347.97,1,2,0,0
tx_001409,253828,user253828@example.com,+1-555-572-7948,37,BR,mobile,285.36,17,4,0,0
tx_001410,488555,user488555@example.com,+1-555-540-8198,22,DE,desktop,46.73,22,2,0,0
tx_001411,137142,user137142@example.com,+1-555-336-2985,56,FR,tablet,292.5,13,2,0,0
tx_001412,790492,user790492@example.com,+1-555-956-2887,35,DE,mobile,287.32,2,9,0,0
tx_001413,735695,user735695@example.com,+1-555-837-3441,71,US,mobile,82.95,2,4,0,0
tx_001414,135534,user135534@example.com,+1-555-193-4551,57,CA,mobile,45.59,13,2,0,0
tx_001415,108983,user108983@example.com,+1-555-189-7721,71,FR,desktop,338.08,21,2,0,0
tx_001416,646182,user646182@example.com,+1-555-991-5877,61,NG,mobile,367.9,14,3,0,0
tx_001417,454487,user454487@example.com,+1-555-977-8917,47,NG,desktop,118.58,7,5,0,1
tx_001418,139650,user139650@example.com,+1-555-955-7285,76,FR,mobile,114.06,14,6,0,0
tx_001419,148601,user148601@example.com,+1-555-403-6518,50,DE,mobile,219.72,3,0,0,0
tx_001420,879372,user879372@example.com,+1-555-333-5685,82,BR,desktop,139.28,11,1,0,0
tx_001421,512987,user512987@example.com,+1-555-785-4713,85,DE,mobile,44.51,23,1,1,0
tx_001422,781618,user781618@example.com,+1-555-533-4112,58,US,desktop,82.08,15,1,0,0
tx_001423,504712,user504712@example.com,+1-555-163-2573,63,DE,mobile,249.89,2,3,0,1
tx_001424,928200,user928200@example.com,+1-555-249-3430,35,FR,desktop,86.43,4,3,0,0
tx_001425,861173,user861173@example.com,+1-555-156-9107,73,US,mobile,380.79,1,4,0,1
tx_001426,914553,user914553@example.com,+1-555-807-8464,63,US,tablet,284.02,9,2,0,0
tx_001427,681038,user681038@example.com,+1-555-593-1040,79,DE,desktop,257.24,5,4,1,0
tx_001428,113095,user113095@example.com,+1-555-245-3016,36,IN,mobile,216.29,23,4,0,0
tx_001429,462255,user462255@example.com,+1-555-760-8264,71,US,tablet,105.84,7,3,1,0
tx_001430,188176,user188176@example.com,+1-555-712-6269,49,CA,mobile,312.16,0,3,1,1
tx_001431,558415,user558415@example.com,+1-555-428-1641,30,CA,mobile,103.22,10,6,1,1
tx_001432,533082,user533082@example.com,+1-555-309-8266,29,CA,desktop,395.5,17,3,0,0
tx_001433,594217,user594217@example.com,+1-555-649-7779,56,DE,desktop,537.63,16,5,0,0
tx_001434,944786,user944786@example.com,+1-555-920-3534,39,BR,desktop,221.59,23,4,0,0
tx_001435,303541,user303541@example.com,+1-555-642-7694,24,DE,tablet,490.79,8,4,1,0
tx_001436,884095,user884095@example.com,+1-555-787-8979,47,US,mobile,83.14,12,3,1,1
tx_001437,797857,user797857@example.com,+1-555-934-6824,62,IN,mobile,286.3,13,1,1,0
tx_001438,501669,user501669@example.com,+1-555-861-7692,39,CA,mobile,195.93,0,4,0,0
tx_001439,520482,user520482@example.com,+1-555-375-1440,82,DE,mobile,342.14,0,2,0,0
tx_001440,453070,user453070@example.com,+1-555-917-6085,71,FR,mobile,25.19,19,2,0,0
tx_001441,674059,user674059@example.com,+1-555-589-7781,52,IN,mobile,328.08,9,1,0,0
tx_001442,797007,user797007@example.com,+1-555-217-5162,81,FR,mobile,114.73,16,3,0,0
tx_001443,128662,user128662@example.com,+1-555-760-4640,47,US,mobile,203.38,22,3,0,0
tx_001444,992734,user992734@example.com,+1-555-719-6066,27,CA,mobile,705.46,5,1,0,0
tx_001445,199791,user199791@example.com,+1-555-429-7072,20,DE,desktop,293.17,18,3,0,1
tx_001446,241132,user241132@example.com,+1-555-508-8348,81,GB,mobile,266.26,5,3,0,0
tx_001447,630596,user630596@example.com,+1-555-154-8346,83,FR,desktop,250.84,17,1,0,0
tx_001448,194658,user194658@example.com,+1-555-788-7326,68,US,desktop,424.02,3,2,0,0
tx_001449,769810,user769810@example.com,+1-555-336-9851,25,DE,mobile,350.33,7,2,0,0
tx_001450,296600,user296600@example.com,+1-555-686-5841,37,US,desktop,252.87,11,2,0,0
tx_001451,388718,user388718@example.com,+1-555-312-4988,20,US,tablet,230.57,11,0,0,0
tx_001452,632795,user632795@example.com,+1-555-503-3976,21,IN,mobile,219.38,0,0,0,0
tx_001453,951154,user951154@example.com,+1-555-381-2119,34,FR,desktop,187.8,20,1,0,0
tx_001454,278834,user278834@example.com,+1-555-749-3002,56,NG,mobile,66.75,0,3,1,0
tx_001455,864372,user864372@example.com,+1-555-524-3754,22,BR,mobile,288.72,21,3,0,0
tx_001456,690629,user690629@example.com,+1-555-980-5558,84,US,desktop,124.64,4,1,0,0
tx_001457,572040,user572040@example.com,+1-555-358-9978,48,US,desktop,170.65,17,1,0,0
tx_001458,891835,user891835@example.com,+1-555-843-7978,35,US,desktop,366.87,17,3,0,0
tx_001459,675909,user675909@example.com,+1-555-227-8989,53,DE,desktop,191.21,10,3,1,0
tx_001460,828480,user828480@example.com,+1-555-255-2632,71,US,desktop,179.98,12,4,0,0
tx_001461,633849,user633849@example.com,+1-555-422-1216,39,CA,mobile,222.09,1,5,0,1
tx_001462,527760,user527760@example.com,+1-555-126-1024,21,NG,mobile,153.9,21,5,1,1
tx_001463,375092,user375092@example.com,+1-555-383-5523,21,NG,mobile,695.51,2,5,0,1
tx_001464,340072,user340072@example.com,+1-555-192-2057,75,IN,mobile,633.42,15,3,1,1
tx_001465,156355,user156355@example.com,+1-555-564-2703,25,US,desktop,622.53,0,2,1,1
tx_001466,358100,user358100@example.com,+1-555-535-2598,61,IN,mobile,251.45,17,1,0,0
tx_001467,824111,user824111@example.com,+1-555-754-7422,44,DE,mobile,118.06,8,1,1,0
tx_001468,368779,user368779@example.com,+1-555-937-9578,70,US,mobile,373.72,11,6,0,0
tx_001469,514501,user514501@example.com,+1-555-758-2090,22,BR,mobile,154.85,0,6,0,0
tx_001470,444588,user444588@example.com,+1-555-588-1961,79,US,mobile,396.52,5,2,0,0
tx_001471,857669,user857669@example.com,+1-555-707-3966,65,FR,mobile,113.43,10,0,1,0
tx_001472,620940,user620940@example.com,+1-555-534-6738,48,FR,mobile,264.71,17,4,0,0
tx_001473,437082,user437082@example.com,+1-555-464-4323,32,US,mobile,435.25,14,4,0,0
tx_001474,938012,user938012@example.com,+1-555-501-3505,84,IN,mobile,161.82,6,3,0,0
tx_001475,112855,user112855@example.com,+1-555-303-2036,38,IN,tablet,161.35,14,1,0,0
tx_001476,219684,user219684@example.com,+1-555-154-5121,51,DE,mobile,50.65,5,3,0,0
tx_001477,214224,user214224@example.com,+1-555-684-1317,44,NG,mobile,116.43,13,3,0,0
tx_001478,187300,user187300@example.com,+1-555-531-6653,33,BR,mobile,247.89,12,3,0,0
tx_001479,241507,user241507@example.com,+1-555-870-8410,46,US,desktop,275.71,5,4,0,0
tx_001480,717555,user717555@example.com,+1-555-591-9716,28,US,mobile,304.99,4,2,0,0
tx_001481,757877,user757877@example.com,+1-555-898-3900,18,BR,mobile,32.34,12,4,0,0
tx_001482,172262,user172262@example.com,+1-555-501-8425,37,BR,tablet,155.44,14,4,1,1
tx_001483,128862,user128862@example.com,+1-555-740-5561,25,DE,tablet,57.05,23,5,0,0
tx_001484,913387,user913387@example.com,+1-555-543-3408,46,DE,mobile,238.88,11,6,0,0
tx_001485,837390,user837390@example.com,+1-555-564-1867,76,BR,mobile,41.22,10,5,0,0
tx_001486,810827,user810827@example.com,+1-555-824-5022,29,NG,mobile,74.59,11,2,0,0
tx_001487,721608,user721608@example.com,+1-555-456-8804,18,FR,mobile,346.18,20,2,0,0
tx_001488,475792,user475792@example.com,+1-555-996-9526,25,DE,mobile,128.04,7,1,1,0
tx_001489,391005,user391005@example.com,+1-555-870-5157,52,DE,desktop,493.59,9,2,0,0
tx_001490,398516,user398516@example.com,+1-555-782-7957,36,FR,mobile,310.65,8,4,0,0
tx_001491,569771,user569771@example.com,+1-555-686-2916,51,GB,mobile,162.54,14,5,0,0
tx_001492,142773,user142773@example.com,+1-555-323-7695,19,BR,mobile,384.54,16,3,1,1
tx_001493,938954,user938954@example.com,+1-555-110-1193,40,BR,mobile,173.62,11,3,0,0
tx_001494,977022,user977022@example.com,+1-555-715-4763,45,US,mobile,332.59,6,7,0,0
tx_001495,162768,user162768@example.com,+1-555-919-7924,47,BR,mobile,111.59,16,5,1,0
tx_001496,571983,user571983@example.com,+1-555-326-4299,55,IN,mobile,399.93,6,1,1,1
tx_001497,427015,user427015@example.com,+1-555-331-1928,71,IN,mobile,45.57,21,4,0,0
tx_001498,437548,user437548@example.com,+1-555-366-9738,49,US,mobile,74.48,14,1,0,0
tx_001499,451901,user451901@example.com,+1-555-994-3689,75,DE,desktop,86.99,10,3,0,0
tx_001500,570144,user570144@example.com,+1-555-568-1379,54,BR,mobile,121.9,5,5,1,0
tx_001501,966848,user966848@example.com,+1-555-260-4672,35,NG,mobile,254.36,18,2,0,0
tx_001502,760419,user760419@example.com,+1-555-496-7272,33,US,desktop,199.11,14,1,1,0
tx_001503,977703,user977703@example.com,+1-555-409-4453,39,NG,desktop,335.26,21,5,0,0
tx_001504,345268,user345268@example.com,+1-555-786-9104,58,US,mobile,439.36,16,2,0,1
tx_001505,857219,user857219@example.com,+1-555-692-2917,34,GB,mobile,40.31,18,3,0,0
tx_001506,470889,user470889@example.com,+1-555-497-6208,80,GB,mobile,475.44,2,5,1,0
tx_001507,443796,user443796@example.com,+1-555-343-1962,50,DE,mobile,170.63,0,2,0,0
tx_001508,147525,user147525@example.com,+1-555-856-2062,76,IN,desktop,614.6,15,5,0,0
tx_001509,900457,user900457@example.com,+1-555-203-2757,64,NG,mobile,107.36,0,5,0,0
tx_001510,204200,user204200@example.com,+1-555-100-2958,40,DE,mobile,28.25,21,2,0,0
tx_001511,535658,user535658@example.com,+1-555-197-6935,33,IN,mobile,313.12,21,3,0,0
tx_001512,975068,user975068@example.com,+1-555-904-8636,68,DE,mobile,299.52,14,3,0,0
tx_001513,679650,user679650@example.com,+1-555-612-8788,40,US,mobile,76.37,17,2,1,0
tx_001514,209779,user209779@example.com,+1-555-460-6653,34,GB,mobile,83.77,10,2,0,0
tx_001515,935109,user935109@example.com,+1-555-393-4661,81,US,mobile,352.83,22,1,0,1
tx_001516,639591,user639591@example.com,+1-555-206-3381,50,NG,desktop,263.3,0,1,0,0
tx_001517,323268,user323268@example.com,+1-555-182-3638,21,FR,desktop,157.41,7,4,0,0
tx_001518,335333,user335333@example.com,+1-555-725-5075,51,BR,desktop,282.72,16,6,0,0
tx_001519,874700,user874700@example.com,+1-555-881-6660,49,BR,desktop,244.67,18,5,0,0
tx_001520,632496,user632496@example.com,+1-555-982-5996,76,CA,tablet,92.15,5,3,0,1
tx_001521,459320,user459320@example.com,+1-555-701-7853,66,FR,tablet,371.21,19,4,0,0
tx_001522,367092,user367092@example.com,+1-555-266-2154,31,IN,mobile,322.92,11,1,0,1
tx_001523,884112,user884112@example.com,+1-555-514-2016,28,CA,mobile,202.57,20,3,1,0
tx_001524,417584,user417584@example.com,+1-555-965-9916,59,FR,mobile,352.99,6,9,0,0
tx_001525,593577,user593577@example.com,+1-555-270-3843,21,IN,desktop,665.39,16,2,1,0
tx_001526,169749,user169749@example.com,+1-555-302-9741,39,GB,desktop,82.85,4,4,0,0
tx_001527,322575,user322575@example.com,+1-555-829-3604,27,US,mobile,163.11,3,5,0,0
tx_001528,809550,user809550@example.com,+1-555-767-1581,19,US,desktop,169.56,16,1,0,0
tx_001529,788970,user788970@example.com,+1-555-235-5567,80,DE,desktop,347.65,16,2,1,1
tx_001530,985848,user985848@example.com,+1-555-386-2776,24,IN,desktop,120.63,7,6,0,0
tx_001531,203635,user203635@example.com,+1-555-562-9094,18,FR,mobile,334.27,14,5,0,1
tx_001532,566706,user566706@example.com,+1-555-567-4891,81,US,mobile,132.93,22,5,0,0
tx_001533,229031,user229031@example.com,+1-555-202-4968,30,BR,mobile,74.15,8,5,0,0
tx_001534,771796,user771796@example.com,+1-555-864-4506,73,BR,mobile,211.71,12,3,1,0
tx_001535,233349,user233349@example.com,+1-555-870-1999,20,BR,mobile,130.54,5,4,0,0
tx_001536,209163,user209163@example.com,+1-555-663-6608,28,IN,mobile,227.7,12,3,0,0
tx_001537,856300,user856300@example.com,+1-555-357-2391,25,NG,mobile,269.03,21,4,0,0
tx_001538,214560,user214560@example.com,+1-555-728-6756,66,BR,mobile,43.65,15,5,1,0
tx_001539,884125,user884125@example.com,+1-555-456-4601,60,DE,mobile,143.3,3,4,1,0
tx_001540,772598,user772598@example.com,+1-555-920-8676,50,GB,mobile,211.84,17,2,0,0
tx_001541,615344,user615344@example.com,+1-555-449-5683,34,IN,tablet,354.03,10,3,0,1
tx_001542,230299,user230299@example.com,+1-555-473-8994,24,BR,mobile,324.58,0,2,0,0
tx_001543,351436,user351436@example.com,+1-555-531-1227,56,CA,desktop,99.31,14,2,0,1
tx_001544,283067,user283067@example.com,+1-555-196-7528,33,US,mobile,176.17,7,1,0,0
tx_001545,454787,user454787@example.com,+1-555-131-6028,58,FR,mobile,279.13,23,2,1,0
tx_001546,281509,user281509@example.com,+1-555-595-2520,64,US,tablet,166.76,23,5,1,0
tx_001547,265243,user265243@example.com,+1-555-694-1951,75,US,desktop,108.0,16,3,0,0
tx_001548,396790,user396790@example.com,+1-555-930-7633,51,BR,desktop,193.34,15,6,0,0
tx_001549,103433,user103433@example.com,+1-555-246-4379,18,US,desktop,260.59,7,2,1,1
tx_001550,916999,user916999@example.com,+1-555-905-1687,37,US,mobile,90.99,1,2,0,0
tx_001551,855671,user855671@example.com,+1-555-353-7254,76,US,desktop,300.87,1,1,0,0
tx_001552,342278,user342278@example.com,+1-555-554-3617,54,US,mobile,221.25,11,2,0,0
tx_001553,275167,user275167@example.com,+1-555-246-3699,60,IN,desktop,308.58,7,2,0,1
tx_001554,886528,user886528@example.com,+1-555-509-1738,49,DE,tablet,190.07,23,2,0,0
tx_001555,171184,user171184@example.com,+1-555-639-4802,29,GB,desktop,600.48,7,3,0,1
tx_001556,788289,user788289@example.com,+1-555-333-9217,78,IN,desktop,256.97,5,3,0,0
tx_001557,218625,user218625@example.com,+1-555-863-8741,70,NG,desktop,333.26,19,2,0,0
tx_001558,168139,user168139@example.com,+1-555-944-3979,85,CA,mobile,300.01,20,3,0,0
tx_001559,933454,user933454@example.com,+1-555-414-3760,76,IN,mobile,174.39,9,2,0,0
tx_001560,594230,user594230@example.com,+1-555-313-8796,37,GB,desktop,240.63,1,2,0,1
tx_001561,426905,user426905@example.com,+1-555-401-7655,35,GB,desktop,123.02,2,1,0,0
tx_001562,140711,user140711@example.com,+1-555-969-2833,34,GB,mobile,572.07,12,2,0,1
tx_001563,683278,user683278@example.com,+1-555-378-9083,80,US,desktop,277.63,20,4,0,0
tx_001564,608852,user608852@example.com,+1-555-461-9206,55,DE,mobile,102.54,9,1,1,0
tx_001565,128157,user128157@example.com,+1-555-622-4063,48,FR,desktop,488.01,0,3,0,0
tx_001566,741465,user741465@example.com,+1-555-507-9034,83,DE,desktop,181.35,8,1,0,0
tx_001567,576203,user576203@example.com,+1-555-139-6971,59,US,mobile,366.06,0,5,1,0
tx_001568,871921,user871921@example.com,+1-555-864-8879,79,DE,mobile,42.39,10,2,0,0
tx_001569,772002,user772002@example.com,+1-555-590-4468,84,NG,desktop,429.76,11,1,0,0
tx_001570,637774,user637774@example.com,+1-555-983-4582,23,US,mobile,269.58,17,2,0,0
tx_001571,159026,user159026@example.com,+1-555-453-5524,42,FR,tablet,95.5,1,3,1,0
tx_001572,288196,user288196@example.com,+1-555-536-3371,67,DE,mobile,266.24,11,2,0,0
tx_001573,369034,user369034@example.com,+1-555-457-5835,73,US,mobile,534.63,4,4,0,0
tx_001574,953330,user953330@example.com,+1-555-211-5581,28,FR,mobile,126.09,11,4,0,0
tx_001575,389816,user389816@example.com,+1-555-754-2692,39,US,desktop,124.7,23,1,0,0
tx_001576,570977,user570977@example.com,+1-555-312-9059,55,IN,mobile,172.35,17,0,0,0
tx_001577,898557,user898557@example.com,+1-555-909-1941,72,US,desktop,210.36,20,1,0,0
tx_001578,129135,user129135@example.com,+1-555-144-8939,25,US,tablet,382.56,0,1,0,0
tx_001579,698643,user698643@example.com,+1-555-979-5840,58,FR,mobile,280.28,18,1,0,0
tx_001580,899037,user899037@example.com,+1-555-865-5338,38,NG,mobile,172.23,20,2,0,1
tx_001581,878825,user878825@example.com,+1-555-372-8725,32,CA,mobile,248.17,16,5,1,1
tx_001582,557018,user557018@example.com,+1-555-541-5078,53,DE,desktop,592.62,18,2,0,0
tx_001583,437987,user437987@example.com,+1-555-625-3726,46,DE,mobile,314.93,1,1,0,0
tx_001584,266103,user266103@example.com,+1-555-350-2421,61,FR,desktop,186.68,17,4,1,0
tx_001585,632016,user632016@example.com,+1-555-184-7189,39,FR,desktop,168.35,20,1,0,0
tx_001586,909623,user909623@example.com,+1-555-507-8496,73,FR,desktop,237.69,5,6,0,0
tx_001587,565967,user565967@example.com,+1-555-622-5591,23,BR,mobile,379.38,11,4,0,0
tx_001588,694360,user694360@example.com,+1-555-974-3542,76,GB,tablet,111.74,10,2,0,0
tx_001589,348492,user348492@example.com,+1-555-863-9466,20,FR,desktop,344.79,2,2,0,0
tx_001590,766985,user766985@example.com,+1-555-620-6818,68,US,desktop,183.85,3,1,1,0
tx_001591,480177,user480177@example.com,+1-555-869-5903,41,US,mobile,204.93,7,2,1,0
tx_001592,424270,user424270@example.com,+1-555-500-8128,44,IN,mobile,905.85,2,1,0,1
tx_001593,320477,user320477@example.com,+1-555-896-4006,19,CA,mobile,321.21,12,2,1,0
tx_001594,691333,user691333@example.com,+1-555-515-7626,65,BR,tablet,133.89,1,2,1,0
tx_001595,114575,user114575@example.com,+1-555-709-4155,29,FR,desktop,269.02,0,0,0,0
tx_001596,935778,user935778@example.com,+1-555-748-3322,62,IN,desktop,392.3,15,4,1,0
tx_001597,971351,user971351@example.com,+1-555-221-3094,67,NG,mobile,323.65,6,4,1,0
tx_001598,960115,user960115@example.com,+1-555-976-8951,75,IN,desktop,22.77,9,2,0,0
tx_001599,962266,user962266@example.com,+1-555-217-8248,66,BR,mobile,198.66,8,3,1,0
tx_001600,856556,user856556@example.com,+1-555-431-2873,38,US,desktop,277.38,11,1,1,0
tx_001601,841791,user841791@example.com,+1-555-347-1631,68,US,mobile,261.84,11,5,0,0
tx_001602,480442,user480442@example.com,+1-555-284-2391,74,BR,desktop,142.76,3,5,0,0
tx_001603,257111,user257111@example.com,+1-555-244-3767,39,NG,desktop,327.47,0,4,0,0
tx_001604,105103,user105103@example.com,+1-555-914-6487,26,GB,mobile,430.99,10,2,0,0
tx_001605,118148,user118148@example.com,+1-555-266-6988,78,GB,mobile,45.14,13,5,0,0
tx_001606,733819,user733819@example.com,+1-555-938-2025,28,US,mobile,40.8,18,1,0,0
tx_001607,276358,user276358@example.com,+1-555-322-5091,58,BR,mobile,267.35,4,5,0,1
tx_001608,239676,user239676@example.com,+1-555-229-5688,34,IN,mobile,346.17,2,1,0,1
tx_001609,884405,user884405@example.com,+1-555-657-3332,26,IN,mobile,126.53,14,0,0,0
tx_001610,238775,user238775@example.com,+1-555-328-7567,70,DE,mobile,24.49,21,4,0,0
tx_001611,237874,user237874@example.com,+1-555-597-6356,27,DE,mobile,201.15,5,8,1,0
tx_001612,527288,user527288@example.com,+1-555-156-7576,63,US,desktop,264.62,2,3,0,1
tx_001613,310166,user310166@example.com,+1-555-606-7285,65,BR,mobile,161.78,9,3,0,0
tx_001614,166741,user166741@example.com,+1-555-396-9071,22,US,mobile,398.86,13,2,0,0
tx_001615,722130,user722130@example.com,+1-555-110-7056,29,US,desktop,253.35,14,3,0,0
tx_001616,565230,user565230@example.com,+1-555-153-8200,72,BR,mobile,115.61,2,4,0,0
tx_001617,529688,user529688@example.com,+1-555-844-5584,52,US,desktop,125.73,15,6,0,0
tx_001618,315855,user315855@example.com,+1-555-597-3134,26,CA,tablet,204.41,8,3,0,0
tx_001619,688603,user688603@example.com,+1-555-109-1817,85,DE,desktop,153.35,0,3,0,0
tx_001620,607899,user607899@example.com,+1-555-308-5404,36,DE,mobile,38.03,22,0,0,0
tx_001621,606755,user606755@example.com,+1-555-270-8184,18,FR,mobile,238.06,12,3,0,0
tx_001622,939023,user939023@example.com,+1-555-734-6249,80,DE,desktop,128.45,7,1,1,0
tx_001623,615226,user615226@example.com,+1-555-695-1232,19,CA,desktop,146.75,19,7,0,0
tx_001624,932928,user932928@example.com,+1-555-332-3152,55,BR,mobile,82.18,19,3,0,0
tx_001625,885458,user885458@example.com,+1-555-119-4969,85,GB,desktop,543.79,4,2,0,1
tx_001626,195203,user195203@example.com,+1-555-449-4619,57,BR,desktop,308.25,23,2,0,0
tx_001627,295979,user295979@example.com,+1-555-704-7275,57,GB,desktop,632.28,12,4,1,0
tx_001628,717734,user717734@example.com,+1-555-394-2581,44,US,mobile,161.15,6,3,0,0
tx_001629,225290,user225290@example.com,+1-555-437-4327,26,US,mobile,320.43,10,1,0,0
tx_001630,754151,user754151@example.com,+1-555-174-5823,56,DE,mobile,241.06,4,3,0,0
tx_001631,464406,user464406@example.com,+1-555-443-9852,79,US,mobile,119.4,20,3,0,0
tx_001632,377803,user377803@example.com,+1-555-221-9325,24,NG,desktop,159.87,6,3,0,0
tx_001633,581154,user581154@example.com,+1-555-408-4434,77,DE,mobile,307.85,10,3,0,0
tx_001634,364985,user364985@example.com,+1-555-331-4006,46,DE,mobile,82.07,1,0,1,0
tx_001635,541386,user541386@example.com,+1-555-142-9546,54,IN,mobile,401.51,22,1,1,0
tx_001636,785538,user785538@example.com,+1-555-401-8753,29,US,desktop,226.96,7,7,0,0
tx_001637,585865,user585865@example.com,+1-555-790-7391,60,FR,desktop,366.67,15,6,0,0
tx_001638,985557,user985557@example.com,+1-555-445-6593,30,NG,desktop,265.37,8,3,0,0
tx_001639,537562,user537562@example.com,+1-555-418-7559,36,GB,desktop,45.52,13,0,0,0
tx_001640,833230,user833230@example.com,+1-555-842-7386,67,FR,tablet,198.78,13,4,0,0
tx_001641,566084,user566084@example.com,+1-555-464-8529,21,US,mobile,407.35,7,4,0,1
tx_001642,856817,user856817@example.com,+1-555-107-7511,48,IN,mobile,224.53,10,0,0,0
tx_001643,938726,user938726@example.com,+1-555-852-6851,58,US,desktop,202.61,14,3,0,0
tx_001644,891508,user891508@example.com,+1-555-529-9430,26,US,desktop,224.37,5,5,0,0
tx_001645,144893,user144893@example.com,+1-555-133-9465,38,GB,mobile,34.82,3,4,0,0
tx_001646,235809,user235809@example.com,+1-555-342-4751,41,BR,tablet,435.61,4,4,0,0
tx_001647,947485,user947485@example.com,+1-555-343-9985,63,GB,mobile,17.38,9,3,0,0
tx_001648,808618,user808618@example.com,+1-555-443-4537,84,BR,desktop,496.38,5,1,1,0
tx_001649,628491,user628491@example.com,+1-555-647-3240,74,DE,mobile,152.32,6,7,0,0
tx_001650,678957,user678957@example.com,+1-555-403-2866,30,DE,mobile,278.56,16,2,0,0
tx_001651,143048,user143048@example.com,+1-555-748-2070,19,US,desktop,31.49,16,4,1,0
tx_001652,558983,user558983@example.com,+1-555-695-4283,21,DE,desktop,343.62,22,3,0,1
tx_001653,148111,user148111@example.com,+1-555-196-9711,58,US,desktop,304.7,18,2,0,0
